Id,Clause1,Clause2,Relation
5478,公主|忙|跑|過去,緊緊|地|抱住|心愛|的|小貓,Temporal
5479,價格|打折|但|品質|看得|看得見,真正|讓|購房|購房者|買得|放心|買得|實惠,Expansion
5480,儘管|奇瑞|作為|汽車|民族|品牌|的|旗幟,志存高遠|高遠|值得|肯定,Comparison
5481,新婚|新婚夫婦|夫婦|總會|努力|遷就|對方,並|想|辦法|使|雙方|的|性愛|生活|保持|新鮮|與|激情,Expansion
5482,2|每個|個人|將|分配|配到|的|角色|圖|卡|掛|在|脖子|上,並|依照|指示|先排|排出|隊形,Expansion
5483,因為|只|聽|了|上午|半天,所以|只見|見到|了|一個|主持|主持人,Contingency
5484,由於|經濟|發展|較快,因此|智利|運輸|旅游|旅游業|游業|相當|發達,Contingency
5485,不行,始終|不行,Expansion
5486,公司|拒絕|討論|所謂|的|謠言|是|哪些,也|沒有|讓|雷|克萊|克萊爾|萊爾|表態,Expansion
5487,但是|內部|鋁箔|會|反光,效果|就|很|差|了,Contingency
5488,但|從|昨天|凌晨|5|時|許,熱水|熱水器|水器|就|開始|不斷|地|發出|噪音,Temporal
5489,但是|防守|上|我們|完全|沒法|阻止|對手,沒有|了|前幾次|幾次|跟|他們|交鋒|時|的|表現,Expansion
5490,而且|胸部|軟骨|截取|後會|再生,影響|不大,Expansion
5491,提供|香港|演藝|文學|及|展覽|等|文藝|文藝活動|活動|消息,含|各類|藝|評,Expansion
5492,世博|為|上海|打造|是|一張|國際|際會|會展|會展中心|中心|的|名片,這個|意義|是|更|大|更為|深遠,Expansion
5493,貝克|貝克漢姆|的|國家|國家隊|生涯|看似|順利,其實|暗藏|溝壑,Comparison
5494,為了|控制|風險,穩健|的|投資|投資者|可以|考慮|分批|買入|基金,Contingency
5495,在|當時|流行|成人|人情|情色|文學|導航|的|藥物|治療|中,外用|外用藥|用藥|藥物|遠|多於|內服|內服藥|服藥|藥物,Expansion
5496,聽到|承諾|時,又|是否|只能|微笑,Temporal
5497,不過|市民|對此|銷售|銷售方|方式|並|不|感冒,下|叉|者|不多,Expansion
5498,如|需|中國|中國大使館|國大|大使|大使館|使館|幫助,請|儘快|和|使館|領事|領事部|聯繫,Contingency
5499,火箭|如此|籃板|能力,出現|賽季|開端|戰局|不利|的|情況|也|就|不意|意外|了,Contingency
5500,竊賊|在|試開|之後,會|將|車|鑰匙|換掉,Temporal
5501,如果|仔細|細看,你|會|發現|這些|影像|像是|鏡像|的,Contingency
5502,國家|家主|主要|收入|來源|是|來自|於|旅游|旅游業|游業,賭博|賭博業|也|是|另|一大|收入|來源,Expansion
5503,後來|在|保羅|加索爾|索爾|的|交易|中,克裡|坦|頓|被|打包|送到|灰|熊,Temporal
5504,而|隨著|美國|汽車|車市|市場|的|一路|走低,通用|將|其|註意|註意力|轉移|移到|了|克萊|克萊斯|克萊斯勒|萊斯|勒|身上,Expansion
5505,造型|或者|設計|副總|副總裁|總裁|的|團隊|要|負責|這個|責任,要|規劃|划出|一系|一系列|系列|的|東西|讓|董事|董事會|會來|判斷,Expansion
5506,只要|要是|招行|信用|信用卡|卡持卡|持卡|持卡人|卡人,均|可|參加,Expansion
5507,普埃布拉|布拉|也|是|一座|歷史|古城,血腥|的|墨西哥|西哥|革命|革命戰爭|戰爭|就|在|普埃布拉|布拉|發源,Expansion
5508,只能|是|對方|打|你|越來|越來越|越多,而|你|打|對方|方越|越來|越來越|越來越少|越少,Comparison
5509,紅白|格子|相間|的|桌布,Marco|說|是|德國|的|風格,Expansion
5510,在|海裡|粘|了|一身|沙子,我們|又|跳到|泳池|池裡|游泳,Temporal
5511,本|實用|實用新型|新型|涉及|葡萄|葡萄酒|酒釀|釀造|設備,具體|具體地說|是|一種|葡萄|果|漿果|果汁|雙循環|循環|環發|發酵|發酵罐,Expansion
5512,閩北|閩西|及|江西|等|地|變質|變質岩|類|含水|微弱,泉水|水流|水流量|流量|多|小於|3|立方|立方米|時,Expansion
5513,切不|切不可|不可|採用|緊急|緊急制動|制動,以防|加劇|偏|行|或|橫|滑,Contingency
5514,球迷|可以|以期|期待|奧登|送出|無數|的|重扣|和|蓋帽,並且|拿到|最佳|新秀|評選|的|大多|大多數|多數|選票,Expansion
5515,目前|一些|利好|因素|仍|在|不斷|集聚,市場|信心|有望|恢復,Contingency
5516,不過|這次|不同|不同尋常|尋常|的|是,他們|參加|的|是|一對|夫婦|的|離婚|儀式,Expansion
5517,本報|本報記者|記者|同時|從|長城|長城汽車|汽車|證實,雙方|方合|合作|談判|仍|在|進行,Expansion
5518,對於|這|一事|事件,記者|又|致電|BBDC,Expansion
5519,哈薩|哈薩克|薩克|羊毛|被|常|混雜|黃色|褐色|等|有色|毛,毛|股|中|含|乾|死|毛|較|多,Expansion
5520,在|2|4L|車型|激烈|爭奪|的|部分,凱美瑞|也|失去|了|絕對|絕對優勢|優勢,Expansion
5521,新|公司|將|打造|造福|福田|歐|曼|重|卡,並|國產|國產奔馳|奔馳|重|卡|發動|發動機|動機,Expansion
5522,巨蟹|巨蟹座|十分|敏感,以致|有時|疑心|太重,Contingency
5523,如|周期|後|延|者,排卵|時|應|在|下次|次月|月經|來潮|前|14|天,Contingency
5524,都|已經|吃|下去|了,並且|透|到|身體|各個|部位|中去|了,Expansion
5525,如果|是|家用,寶|來|后座|空間|太小,Contingency
5526,除了|老|槐,別人|還有|什麼|資格|擺臭架子|臭架子|架子,Expansion
5527,就|連|剛剛|上市|的|09|款|福克|福克斯|克斯,價格|也|立即|降|了|8000|元,Expansion
5528,雨|停|了,心裡|也|暖|了|許多,Contingency
5529,但|其中|中北|北京|上海|以|工業|工業用|工業用地|用地|為主,天津|以|居住|居住用地|住用|用地|為主,Comparison
5530,我|喜歡|親手|給|寶寶|做|輔|食,經濟|實惠|味道|又|好,Expansion
5531,合體|的|內衣|不僅|使|你|感受|受到|那|貼身|的|舒適,還|可以|幫助|你|塑造|格調|獨特|的|外表,Expansion
5532,我|覺得|喊|了|也|沒有|有用,沒有|有用|的,Expansion
5533,我|能感|感覺|到|自己|變得|越來|越來越|有|自信,也|越來|越來越|有|女人|女人味|人味|了,Expansion
5534,牙買加|駐|新加坡|名譽|領事|樑|實|軒|建議,旅客|先在|美國|停留|一晚|再續|續程|前往|目的|目的地,Expansion
5535,這|語言|不僅|不僅僅|僅僅|是|指|外語|和|漢語,更是|文化|語言|的|轉換,Expansion
5536,例如|你|想|坐|T15|去|廣州,11|點|開車,Expansion
5537,據|夏|治|冰|介紹,比亞|比亞迪|增設|北京|上海|廣州|三|大專|專區,Expansion
5538,一路|一路上|路上|我|見到|有|幾個|泉眼|已經|乾枯|了,這|可能|和|這|幾年|的|乾旱|有關|關係,Contingency
5539,如果|偶爾|發生|一兩|一兩次|兩次|夜|磨牙,不會|影響|健康,Contingency
5540,下麵|是|您|可使|使用|的|附加|功能,您|可以|在|此|進行|開通|或|關閉|操作,Expansion
5541,您|還|未|登錄,只能|匿名|發表|留言,Contingency
5542,該地|的|咖啡|總的說|總的說來|說來|口味|非常|均衡|清爽,還有|一種|獨特|的|香味,Expansion
5543,若是|性功能|功能|發生|障礙,勢必|必要|影響|性生活|生活|的|正常|進行,Contingency
5544,在|這個|國家|自然|公園|園內,還|生長|著|一種|寄生|樹,Expansion
5545,請|不要|和|街上|的|個人|外幣|兌換|者|兌換|外匯,以免|上當|上當受騙|受騙,Contingency
5546,眼看|與|合資|品牌|的|角逐|呈|此消彼長|的|態勢,08|年|便|成為|又|一個|生死|生死攸關|攸關|的|念頭,Expansion
5547,龍|對於|男人|來說,最重|重要|的|還是|個子,Expansion
5548,與其|繼續|推動|那些|失敗|的|供水|民營|民營化|政策,政策|制定|制定者|更|應支|支持|可行|的|公營|公營事業|事業,Comparison
5549,也|就是|由|5|月|中旬|開始,車市|由|漲勢|轉為|為了|跌勢,Temporal
5550,全球|全球化|是|一個|大|課題,也|有|不同|的|實踐|方式,Expansion
5551,每次|只能|加|一種|新|食品,並且|從|少量|開始|逐步|增加,Expansion
5552,點擊|點擊率|可以|精確|地|反映|廣告|效果,也|是|網絡|網絡廣告|廣告|吸引|吸引力|引力|的|一個|標誌,Expansion
5553,面對|妻子|的|百般|溫柔,他|的|心|如|針|扎|一樣|難受,Comparison
5554,既|節約|了|時間,也|增進|了|家人|感情|和|朋友|之間|的|聯繫,Expansion
5555,其實|一汽|一汽大眾|大眾|高爾夫|是|一款|經典|車型,在|歐洲|非常|的|暢銷,Expansion
5556,長盛|基金|管理|的|資產|規模|不斷|不斷擴大|擴大,並|形成|了|完善|的|產品|產品線,Contingency
5557,打開|和|收起|分別|需要|23|和|22|秒,而|中間|可以|隨時|停止,Expansion
5558,但是|是從|長遠|遠效|效果|看,性功能|功能|的|提高|高一|一般|是|通過|滋陰|補腎|壯陽,Expansion
5559,年齡|最大|的|90|歲,最小|的|只有|14|歲,Comparison
5560,新|凱|越|除了|對外|外觀|和|內飾|進行|了|改進,還|對|各項|配置|進行|了|升級,Expansion
5561,含鋅|食物|之|冠|是|牡蠣|鯡魚,其次|是|豆腐|豆腐皮,Expansion
5562,一|擡|頭,老師|果然|正|頻頻|朝|她|的|方向|看來,Temporal
5563,如果|你|能|經常|常以|溫和|的|聲調|調和|胎兒|交談,你|的|聲音|能|使|胎兒|產生|安全|安全感,Contingency
5564,直至|一九|一九七|一九七三年|九七|七三|七三年|三年,又|重新|恢復|了|慶祝|活動,Temporal
5565,根據|史籍|的|記載,中秋|一|詞|最早|出現|現在|周禮|一|書|中,Expansion
5566,鰻魚,有益|益氣|益氣養血|養血|柔|筋|利|骨|等|功能,Expansion
5567,雷曼|兄弟|發行|了|大量|的|衍生|生產|產品,這些|就是|導致|其|盛極一時|一時|如今|破產|的|根源,Contingency
5568,如有|問題|請|諮|詢|沈|芸芸,電話|010|62753503,Expansion
5569,路上|燈光|很暗,還有|一小|小段|沙地|和|棕櫚|棕櫚樹,Expansion
5570,如果|感到|口渴|時,不妨|先|飲|少量|溫熱|的|開水,Contingency
5571,以上|各|有|技術|和|配置|賣點,在|此|不再|贅述,Expansion
5572,既是|如此,那麼|首要|首要任務|任務|自然|是|辦理|護照|照簽|簽證|事宜,Contingency
5573,這裡|使|我們|還|保留|著|以前|在|這裡|住|過|的|記憶,街景|蒼涼,Expansion
5574,是否|對|其|進行|投資,我們|還|會|經過|一個|決策|決策程序|程序|來|最終|確定,Expansion
5575,回到|家,狹小|的|蝸居|也|讓|視野|心情|受限,Temporal
5576,為何|何年|年年月月|在|推|新車,卻|不見|新車|車上|上路|跑|呢,Comparison
5577,今年|剛滿|三十|三十歲|十歲|的|林|女士|說,她|的|寶寶|已經|6|個|月|了,Expansion
5578,在我看來|看來,他|好像|對於|打|後備|備感|感到|很|自如,Expansion
5579,廣袤|的|牧場|場上|上點|點綴|點綴著|高大|的|樹木,還有|悠|閒|的|馬匹|和|牛群,Expansion
5580,J|家|的|藝人|能跑能跳|能|玩|雜技,棒球|好|的|卻|沒|幾個,Comparison
5581,對於|於今|今天|的|比賽,麥|基|迪|說|我們|只是|不能|投中|球,Expansion
5582,4|保證|畝產|在|150|公斤|左右|或以|以上,成本|為|通常|栽培|的|1|2|1|3,Expansion
5583,這種|盒飯|如果|面市,一定|定會|受到|歡迎|哦,Contingency
5584,精子|的|產生|需要|原料,因此|此生|精|功能|和|營養|水平|密切|密切相關|相關,Contingency
5585,8|如果|果因|因故|耽誤|了|我|的|旅行,已|申請|下來|的|赴|巴|簽證|的|有效|有效期|效期|可否|延長,Contingency
5586,1|YES|型|這類|類型|的|叫聲,如|行文|一般,Expansion
5587,通過|三年|多|努力|且|有成|成效|的|工作,榮|威|550|即將|全面|推向|推向市場|市場,Temporal
5588,在|近|10|款|新車|中,絕大|絕大多數|大多|大多數|多數|也|都|是|經濟|經濟型|和|小排量|排量|汽車,Expansion
5589,這家|民營|車|企,也|有望|成為|菲亞|菲亞特|亞特|的|合資|夥|伴,Expansion
5590,訂票|時|請|一定|帶好|相關|證件,並|牢記|預留|的|密碼,Expansion
5591,阿部|阿部規秀|於|1939|年|9|月|晉升|中將,並|擔任|北線|進攻|邊區|的|總指揮|指揮,Expansion
5592,目前|比賽|正在|進行|中,以上|是|本場|比賽|精彩|瞬間,Temporal
5593,對|要|建議|議事|事項|或者|對方|關註|的|議題,提出|實質|實質性|的|建議,Expansion
5594,一般|一般說來|說來|普通|通感|感冒|極少|少引|引起|胎兒|畸形,但|流感|及|流感|流感病毒|病毒|有|一定|的|致畸|作用,Comparison
5595,大理|大理石|走廊|里|有無|無數|無數根|數根|圓柱|如一|一尊|尊|雕像,有|耀眼|的|金箔,Expansion
5596,同一|同一天|一天,機場|客流|也|創|歷史|新高,Temporal
5597,其中|有|製造|水平|的|問題,也|有|很多|是|管理|管理水平|水平|的|問題,Expansion
5598,在|你|熟悉|處理|配種|的|過程|前,大麥|町|犬|最好|能|讓|飼主|或|副手|幫助|你,Temporal
5599,雅紳特|的|外形|設計|更多|的|是|圓潤|和|飽滿,在|時尚|中|透|著|幾分|乖巧|可愛,Expansion
5600,如果|要|吃,最好|先|把|魚|送到|相關|衛生|衛生部|衛生部門|部門|進行|一下|檢驗,Contingency
5601,4|排除|空號|號碼|由於|空號|小區|現象|比比|比比皆是,雙色|雙色球|色球|紅|區|常規|有|1|3|個|空號|小區|出現,Expansion
5602,中文|中文名|文名|起|的|頗|有|韻味,廣告|廣告語|告語|水果|穿|上身|也|挺好玩|好玩,Expansion
5603,當|U|點|刺激|與|陰蒂|刺激|聯合|進行|行時,會|取得|更好|的|效果,Contingency
5604,聽眾|散|坐,有|本地|居民|也|有|外國|外國游客|游客,Expansion
5605,原|設計|幾乎|不動,只是|更改|車頭|造型|以及|部分|細節,Expansion
5606,但|作為|一個|以|城市|為生|生活|圓心|的|人,對|自身|所處|環境|的|認知|往往|極易|感知,Contingency
5607,笑|人們|都|說|巴西|巴西隊|是|奪冠|熱門,我|能|明白|他們|的|理由,Expansion
5608,3|每次|註視|著|寶寶|大大|大大的|無邪|的|眼睛,總是|情不自禁|不自|不自禁|自禁|禁地|抱緊|並|親吻|他,Temporal
5609,這|是|一個|證明,也|是|一個|挑戰,Expansion
5610,由於|互補|互補性|強,有利|有利於|利於|總體|銷售|銷售量|的|提高,Contingency
5611,如是|兄弟|爻|時,主|歲數|一般|大,Contingency
5612,世紀|英|法|荷|等|國|開始|侵|佔|該島,均遭|當地|居民|的|抵抗,Comparison
5613,醫生|趕緊|採取|採取措施|措施|但|為時已晚|已晚,孩子|出生|時|就|已|死亡,Expansion
5614,美國|德州|為了|應對|颱風,於|2006|年|啟動|了|緊急|項目|開發,Contingency
5615,生產|的|車|越多,就越|能|攤銷|固定|固定成本|成本|單車|的|成本|也|就越|低,Contingency
5616,正是|由於|這些|人|的|存在,所以|假冒|配件|才|屢禁|屢禁不止|不止,Contingency
5617,當時|開盤|均價|為|17000|元|平方|平方米,賣出|賣出去|出去|了|70|多套,Temporal
5618,儘管|管有|自然|的|氧化|氧化亞|氧化亞氮|來源,人類|的|排放|排放量|放量|卻|遠遠|遠勝|勝出,Comparison
5619,當時|我|正處|處在|來|完|月經|後|的|安全|安全期,他|男性|手淫|實|圖|提議|不用|安全|安全套|全套,Contingency
5620,但是|此|批|特價|車|的|顏色|比較|單一,此|批|8|台|現|車|均|為|灰色,Expansion
5621,2|本站|不|販賣|任何|光碟,請勿|來信|詢問|或|購買,Expansion
5622,如果|有|的話,有|什麼|什麼樣|的|款式,Contingency
5623,袁|志軍|奧拓車|車主|熱|車|是|個|好|習慣,但|不宜|過長,Comparison
5624,能夠|靠|銷售|汽車|掙到|大筆|鈔票|的,目前|當|屬|廣州|豐田,Expansion
5625,你|突然|間|闖入|了|我|的|生活,又|靜悄悄|悄悄|悄悄地|離開,Comparison
5626,可以|聽到|嘟|的|一聲,表示|初始|初始化|化成|成功,Expansion
5627,膠料|經|水平|垂直|放置|的|兩|輥|兩次|壓延|延後,再|滾壓|成|花紋|圍|條|膠片,Temporal
5628,如果|你|要|探訪|這|大嗓門|嗓門|的|生靈,可以|到|伊瓜蘇|瀑布|附近|去|找|找,Contingency
5629,乘客|中|一些|有|知識|有錢|的|人|環保|意識|比較|強,表示|換車|願意|更換|混合|動力|動力車,Expansion
5630,也|可|單用|炒|麥芽|克,水|煎|服,Expansion
5631,配置|方面,Tiguan|將|達到|更|高|的|水準,Expansion
5632,經銷|經銷商|處|目前|資源|充足,各車|車型|顏色|基本|基本上|可|滿足|現貨|現貨供應|供應,Expansion
5633,老夫|老夫老妻|恩恩愛愛|恩愛|愛|相濡以沫|許多|許多年|多年,但|總|有|審美|審美疲勞|疲勞|的|一天,Comparison
5634,愛|沒有|固定|的|方程|方程式|程式,性生活|生活|也|一樣,Expansion
5635,到|1949|年,她|已經|成為|當時|阿根|阿根廷|根廷|最|有|影響|影響力|的|人物,Temporal
5636,有|的|男性|很怕|女性|性愛|愛液|的|出現,有|的|女性|也|對此|提心|提心吊膽,Expansion
5637,比如|三峽|在線|自己|的|業|餘|時間,幾乎|都|在|踢足球|足球|打乒乓球|乒乓|乒乓球|寫|博客,Expansion
5638,肖|虎|的|人|獨立|獨立性|強,意志|意志力|和|冒險|冒險性|也|勝過|常人,Expansion
5639,授權|委|託|書|應|載明|委|託|權限,並經|人民|人民法院|民法|法院|審查|同意,Expansion
